"","Diptank","date","approx.date","ras.0","ras.med.1k","ras.var.1k","ras.med.2k","ras.var.2k","ras.med.3k","ras.var.3k","ras.med.4k","ras.var.4k"
"646","Phelandaba","242","2016-08-28","4725","4227.5","705961.077736647","4592.5","612517.214353839","4484","567393.214428467","4400","696018.20523126"
"647","Phelandaba","265","2016-09-13","3399","3865.5","523880.365150714","4308","504057.995964932","4231","476505.205539643","4194","595975.938179936"
"648","Phelandaba","279","2016-09-29","3607","3870.5","608015.179270227","4463","683038.254576134","4415","633734.456706662","4338","788176.590593359"
"649","Phelandaba","290","2016-10-15","3751","3794.5","234695.817292438","4026.5","252444.078445398","4001","255283.437132488","3962","342810.841477233"
"650","Phelandaba","309","2016-10-31","5210","4823.5","986527.849814913","5352","862303.910366458","5442","759102.186405582","5476","982694.096475632"
"651","Phelandaba","333","2016-11-16","5582","5736","874459.119249075","6207","806979.027713584","6267","792157.028838176","6304","1022823.02015709"
"652","Phelandaba","339","2016-12-02","5762","5786","643667.591750397","6238","658507.686511867","6378","621180.066363158","6357","876050.711887845"
"653","Phelandaba","354","2016-12-18","4315","5193","1209184.8622422","5773","1036068.49207659","5686","999758.122048181","5612","1306050.05164502"
"654","Phelandaba","9","2017-01-01","4656","5165.5","1364529.14013749","6014.5","1237933.60771799","6029","1164617.13883738","5948","1586296.1490698"
"655","Phelandaba","20","2017-01-17","4869","5806","1263797.01454257","6276.5","1103985.9425553","6334","1124887.14173058","6336","1378929.05548706"
"656","Phelandaba","43","2017-02-02","5930","5700","1343669.84584876","6335","1158544.30059426","6323","1124470.53281001","6291","1431333.36031617"
"657","Phelandaba","59","2017-02-18","5739","6108.5","1497142.20015865","6731","1207460.53717765","6822","1159612.66963442","6771","1442254.88518385"
"658","Phelandaba","71","2017-03-06","5220","5906.5","1221064.68032787","6740","1033870.61046917","6897","951646.835549527","6823","1257145.26066155"
"659","Phelandaba","82","2017-03-22","5686","5751","1245954.70465362","6467.5","1054475.82313562","6499","1097078.75720954","6401","1402084.62526028"
"660","Phelandaba","107","2017-04-07","4615","5435","991422.048651507","5965.5","862137.246616045","5961","862417.883290885","5943","1215054.23171682"
"661","Phelandaba","123","2017-04-23","5344","5429.5","1057767.47990481","5965","938338.047705513","5956","970761.74182726","5946","1372034.49508051"
"662","Phelandaba","137","2017-05-09","5610","5557.5","1066773.73664728","6260","902438.133303987","6280","926075.427067626","6230","1302223.37828657"
"663","Phelandaba","155","2017-05-25","5558","5589","869958.445531465","6068","799712.632038443","6142","777259.167920866","6081","1050106.48405167"
"664","Phelandaba","171","2017-06-10","5531","5362","844848.088048651","5909.5","708671.751072961","5928","700358.562109942","5840","989155.473367984"
"665","Phelandaba","187","2017-06-26","5037","5186","809680.945531465","5501.5","749905.276989105","5447","723108.392919243","5384","952173.693529159"
"666","Phelandaba","203","2017-07-12","4429","4536","787569.161290323","5138","663033.897527604","5014","614984.02096666","4941","778994.573753778"
"667","Phelandaba","210","2017-07-28","4142","4411.5","795110.858804865","4827","677922.55216243","4765","639812.928312206","4678","783900.661855033"
"668","Phelandaba","235","2017-08-13","4378","3927.5","792274.903225806","4361","644181.111129452","4309","580268.997727289","4191","697506.041479049"
"669","Phelandaba","248","2017-08-29","4710","4476","562215.02908514","4631","451682.878177616","4625","433994.245568214","4511","590945.858882221"
"670","Phelandaba","265","2017-09-14","4093","4159","405060.351401375","4581","390683.251238032","4520","477863.220835347","4461","683849.280689206"
"671","Phelandaba","281","2017-09-30","4582","4880","996470.814648334","5594.5","891563.813726569","5517","856837.562008932","5514","1134727.72636589"
"672","Phelandaba","292","2017-10-16","4583","4865.5","984282.850343733","5461.5","855745.091981219","5403","820265.322941393","5397","1072181.00744111"
"673","Phelandaba","306","2017-11-01","4003","4576.5","717821.235589635","5035","680333.855929716","5008","689411.331195302","5000","851611.037141994"
"674","Phelandaba","333","2017-11-17","4099","4710","624952.299576943","5184","579302.094952496","5170","589597.560717455","5160","823972.939973796"
"675","Phelandaba","337","2017-12-03","5923","5367","320505.708355368","5743.5","302992.179248744","5793","367825.080244731","5793","606485.245263868"
"676","Phelandaba","1","2017-12-19","5994","5749","760716.287678477","6052","624372.649719379","6238","618470.441908789","6246","880208.359625878"
"677","Phelandaba","1","2018-01-01","5994","5352","1194270.93839238","6068","1064280.58963354","6094","1043659.03404016","6070","1320626.56140339"
"678","Phelandaba","19","2018-01-17","5687","5420.5","1165736.18640931","5674","1030089.45922747","5680","871406.203057698","5621","1256349.54656657"
"679","Phelandaba","46","2018-02-02","4968","5623.5","911494.922527763","6298","774262.004988812","6289","874195.828421151","6247","1094390.98115311"
"680","Phelandaba","60","2018-02-18","6064","6007","1460627.5253834","6501","1136303.66736363","6528","1109638.5490653","6544","1403261.35012523"
"681","Phelandaba","78","2018-03-06","5609","5649.5","1239371.01216288","6441","1021047.31785334","6498","1030552.08585797","6503","1357844.98391202"
"682","Phelandaba","83","2018-03-22","6237","5864","1298975.47117927","6659","1179278.47358864","6678","1074007.01269832","6651","1409920.99859216"
"683","Phelandaba","107","2018-04-07","6951","6256.5","1129734.91697515","6782","989695.726734162","6768","977863.895404795","6743","1208758.91465766"
"684","Phelandaba","126","2018-04-23","5162","5855.5","1534857.1708091","6753.5","1262992.4440226","6794","1262417.32181586","6773","1582016.10865572"
"685","Phelandaba","142","2018-05-09","5515","6172","1418791.62268641","6615.5","1237047.20386266","6689","1339633.22779778","6689","1666088.69804787"
"686","Phelandaba","158","2018-05-25","5222","6127","1546631.32310947","6790","1276156.76448039","6812","1296715.85851473","6746","1531668.49597971"
"687","Phelandaba","165","2018-06-10","6471","6093","1245590.15150714","6740","953286.233245295","6769","1054828.12243779","6712","1357608.82690609"
"688","Phelandaba","188","2018-06-26","4951","5580","1354045.46509783","6473.5","1220686.09722681","6413","1227812.33442039","6401","1493546.29908649"
"689","Phelandaba","199","2018-07-12","6570","5883.5","1444708.81782126","6555","1118261.73201643","6460","1104335.04242394","6352","1405342.52654346"
"690","Phelandaba","213","2018-07-28","4729","5075.5","1153158.24114225","5650","1012621.17721287","5643","918571.383900549","5590","1075008.04400635"
"691","Phelandaba","231","2018-08-13","5448","5574","969088.570068747","5920","783081.135853417","5730","807582.050100649","5578","880588.757195311"
"692","Phelandaba","254","2018-08-29","4906","4553","1126129.60232681","5254","996493.448754631","5272","932047.498409102","5212","1120244.48154254"
"693","Phelandaba","261","2018-09-14","4801","4954.5","720723.204653622","5639.5","596367.583947764","5643","694451.220525104","5573","916268.407694526"
"694","Phelandaba","288","2018-09-30","4912","4993","991608.675039662","5590.5","920632.388118558","5677","939838.817259616","5689","1216149.53028559"
"695","Phelandaba","300","2018-10-16","4437","5167.5","887482.345848757","5703","871957.559590624","5703","930610.494448092","5713","1146986.72774648"
"696","Phelandaba","309","2018-11-01","5480","5340","898629.548651507","5668","751289.561498111","5673","845176.300373013","5690","1089526.48977386"
"697","Phelandaba","330","2018-11-17","5746","5191","413284.874669487","5771","414688.645684311","5888","581885.418243736","5885","839198.368633782"
"698","Phelandaba","337","2018-12-03","5081","5255.5","481762.499471179","5771.5","444912.186511867","5869","602538.902056984","5889","893328.048620431"
"699","Phelandaba","364","2018-12-19","5252","5615","886083.893178213","6220","769344.158614871","6376","890940.057633062","6401","1219415.60478983"
"700","Phelandaba","12","2019-01-01","5695","5791","852732.071919619","6500","736513.586001981","6530","781599.075619945","6552","1152440.31145959"
"701","Phelandaba","31","2019-01-17","5790","5843.5","1262347.80327869","6603","1072119.57266791","6621","1424151.97499297","6499","1722818.33492737"
"702","Phelandaba","42","2019-02-02","4638","5965.5","890056.154415653","6582","784892.136605407","6715","926617.431346094","6601","1335357.74106646"
"703","Phelandaba","51","2019-02-18","5089","6015","1307307.78767848","6702.5","946151.620336745","6705","925153.75456887","6700","1219873.47688304"
"704","Phelandaba","79","2019-03-06","5632","6198","1300930.93521946","6807","1107361.85328858","6917","1018630.03038939","6908","1299783.03414466"
"705","Phelandaba","91","2019-03-22","7164","6786","625901.89132734","6834","510316.679358791","7103","485845.958817036","7053","670381.791031152"
"706","Phelandaba","104","2019-04-07","5415","5960.5","1258334.26573242","6978","1022874.62015333","7088","980979.800131312","7076","1230372.12861298"
"707","Phelandaba","120","2019-04-23","5756","6405.5","1239864.40322581","6875.5","1065662.05979238","7029","1017106.75184162","6999","1251885.04855231"
"708","Phelandaba","136","2019-05-09","5495","6255","1091893.23744051","6905","976590.980521624","6961","909281.728292004","6933","1168809.38597746"
"709","Phelandaba","154","2019-05-25","6439","6029.5","1030307.4566367","6477","850273.704357874","6651","868780.678306794","6561","1136206.62298957"
"710","Phelandaba","168","2019-06-10","5019","5638.5","917677.742199894","6170","820222.319742489","6263","879575.007489123","6214","1205360.67678041"
"711","Phelandaba","177","2019-06-26","4812","5429.5","711014.299576943","5939.5","573083.797879755","5971","691907.151016226","5891","1058741.01421918"
"712","Phelandaba","193","2019-07-12","5434","5138","826196.353252247","5453","643844.66521771","5467","652399.119458013","5406","916272.031001996"
"713","Phelandaba","209","2019-07-28","4482","4748","627629.433368588","4919.5","508346.541304428","4921","521885.636517774","4853","702895.343964795"
"714","Phelandaba","236","2019-08-13","4356","4531","678005.576943416","4842","531134.375793258","4847","496368.832447096","4760","694692.434613786"
"715","Phelandaba","255","2019-08-29","4471","4239","681109.396351137","4500.5","556360.071310664","4471","546010.229789107","4371","783160.842144821"
"716","Phelandaba","271","2019-09-14","4512","4386","601486.024325754","4457","514849.938905396","4454","518379.305517276","4383","714570.084206989"
"717","Phelandaba","285","2019-09-30","4290","4290","473756.765732417","4447","420298.884652067","4525","409612.977785153","4505","596948.395146586"
"718","Phelandaba","291","2019-10-16","4896","4743","594043.191961925","5047.5","453206.931825685","4996","481037.137856148","4893","579405.641479958"
"719","Phelandaba","307","2019-11-01","5282","5177","896542.081702803","5637","723006.208649719","5760","715832.540717599","5722","1044461.66591506"
"720","Phelandaba","333","2019-11-17","6381","5918","947562.047858276","6415","734441.763930157","6578","744185.256527731","6566","1129901.59266879"
"721","Phelandaba","349","2019-12-03","5451","5896","1119603.7271285","6745","909371.487784747","6881","901821.73692109","6864","1335562.75045812"
"722","Phelandaba","360","2019-12-19","5768","6014","1156607.69249075","6419","868689.686291772","6507","922784.668840773","6402","1412119.19847817"
"723","Phelandaba","2","2020-01-01","4807","5817.5","1175039.01110524","6107","925705.825685045","6178","987099.424722765","6094","1457131.13988251"
"724","Phelandaba","31","2020-01-17","5606","5414","608274.025383395","5705","488058.962345475","5883","546709.618364947","5844","913637.130856443"
"725","Phelandaba","45","2020-02-02","4495","5335.5","1037519.43019566","5892","964416.725083453","6021","986120.01450206","6011","1459682.95506266"
"726","Phelandaba","58","2020-02-18","6047","6127","1043217.92517187","6617","912193.223597814","6628","852650.322320907","6533","1325113.09313088"
"727","Phelandaba","79","2020-03-05","6244","6041","920917.282125859","6426","770912.402699828","6544","806750.201015866","6517","1315718.66826525"
"728","Phelandaba","91","2020-03-21","5652","5904.5","1129686.3342147","6464.5","942874.038461538","6539","945905.852086204","6499","1409691.98504965"
"729","Shemula","114","2016-04-22","6926","5713","617260.484271022","5084","551423.748647674","4727","618203.09373891","4710","641234.672358591"
"730","Shemula","137","2016-05-08","6595","5943.5","560413.748336358","5181","593100.483573747","4667.5","641812.956769871","4618","641457.886501291"
"731","Shemula","153","2016-05-24","6508","5606","656695.735027223","4942","624393.395672557","4446","642451.52362122","4467","649740.498100411"
"732","Shemula","162","2016-06-09","6468","5448.5","565143.694192378","4838.5","543263.363937973","4360","601880.024758284","4331","608009.505561941"
"733","Shemula","185","2016-06-25","5873","5062","619254.286751361","4290.5","630724.19536603","3823.5","629021.257113887","3854","594953.948920906"
"734","Shemula","201","2016-07-11","5665","4769.5","522377.930127042","4065","539874.170934006","3658","543490.732677892","3652","505140.3586551"
"735","Shemula","217","2016-07-27","4872","4472.5","540772.91107078","3914","538672.41245943","3464","539164.998765164","3467","514308.799699441"
"736","Shemula","240","2016-08-12","4998","3897.5","494779.86569873","3409","466495.558943383","3157","427032.477483252","3157","419677.985295861"
"737","Shemula","249","2016-08-28","4759","3985.5","441597.150937689","3326","372067.025369636","3051","379952.231902951","3073","359343.110759927"
"738","Shemula","265","2016-09-13","4560","3890","405035.442528736","3295.5","385787.26583123","2942.5","397610.081350715","2974","372482.891983417"
"739","Shemula","279","2016-09-29","4683","4001.5","419453.408348457","3320","397736.115741075","3049","413958.912160058","3028","392397.093871147"
"740","Shemula","290","2016-10-15","4466","3779","228060.308529946","3411","188062.458618824","3251","192013.116353431","3244","201601.670456722"
"741","Shemula","309","2016-10-31","6395","6048","289024.883242589","5715","425483.365939416","5487","563918.48753576","5345","708945.543608443"
"742","Shemula","333","2016-11-16","7671","7275","123067.799455535","7020","217183.679047963","6820.5","310855.59222524","6744","422519.916174096"
"743","Shemula","339","2016-12-02","7211","7220.5","314511.159407139","6637","639710.732852506","6310.5","725059.450215463","6168","634375.007222085"
"744","Shemula","354","2016-12-18","6505","6208.5","417217.617967332","5973","433538.55694194","5638","536743.789480355","5568","547254.908475403"
"745","Shemula","9","2017-01-01","7348","6807.5","220523.203871748","6648","403059.931265777","6338.5","683575.300398334","6212","742191.324756679"
"746","Shemula","20","2017-01-17","7488","6928","248114.907441016","6549.5","357606.680039668","6195.5","531789.702393627","6082","564053.960505432"
"747","Shemula","43","2017-02-02","7067","6489","439670.772232305","5985","411101.586350523","5639","537555.688477277","5590","577996.342147151"
"748","Shemula","59","2017-02-18","8397","7836","156032.078644888","7632","217278.480111792","7323.5","550259.376034764","7113","653484.264466975"
"749","Shemula","66","2017-03-06","8440","7810","164049.036902601","7638","219046.096646232","7391","419267.296643129","7177","582573.148247726"
"750","Shemula","82","2017-03-22","7769","7380","384201.247428917","7098.5","405816.633681933","6779.5","604650.20157161","6660","692223.921421339"
"751","Shemula","107","2017-04-07","7646","7153.5","312288.245614035","6833","339457.391038586","6405","619046.299015028","6242","692277.866077863"
"752","Shemula","123","2017-04-23","7349","7113","341518.541137326","6786.5","355754.189397764","6392","537908.42086185","6262","595379.666648423"
"753","Shemula","130","2017-05-09","6937","6805","486634.6246219","6510.5","413374.56868013","6264","516591.48590621","6085","544533.030632862"
"754","Shemula","155","2017-05-25","7083","5878","602080.440411373","5966.5","460438.679769203","5746","482814.148169473","5688","559771.146988935"
"755","Shemula","171","2017-06-10","6120","5863","510059.305807622","5498","531025.34893617","5127","558914.333662864","5033","580068.788680459"
"756","Shemula","187","2017-06-26","6555","5461","510826.585601936","5192.5","570122.277443202","4748","608010.338410284","4666","607674.703376844"
"757","Shemula","203","2017-07-12","6134","5174","429747.206594071","4783.5","460302.880634692","4370","523881.415723339","4296","531535.955791807"
"758","Shemula","210","2017-07-28","5877","5199.5","400921.605565638","4653.5","466689.825171295","4215","530548.477841753","4134","526272.106046302"
"759","Shemula","235","2017-08-13","5681","4638","411190.289473684","4196.5","453254.757356653","3721","493610.971080934","3690","472627.45302794"
"760","Shemula","248","2017-08-29","5689","5057","180172.958257713","4568","254878.670537324","4186","328809.034340033","4128","362880.120663784"
"761","Shemula","272","2017-09-14","5871","5680","148391.691772535","5318.5","250252.537378291","4989.5","424909.378728952","4808","520874.350550493"
"762","Shemula","281","2017-09-30","6868","5882","314742.094373866","5816","315866.161900469","5498.5","411881.805573058","5432","582983.693899424"
"763","Shemula","292","2017-10-16","6439","5670","271445.914095584","5456","229553.165885323","5215","286499.755567626","5199","425336.329219458"
"764","Shemula","306","2017-11-01","6175","5228","334788.387477314","4881.5","278923.86974396","4651.5","351384.797928662","4610","449831.945897071"
"765","Shemula","324","2017-11-17","5218","5208.5","285083.172716273","4987","281646.047818247","4745","330588.487347456","4702","363012.073630153"
"766","Shemula","351","2017-12-03","7118","6917","56749.6297640653","6687.5","142224.137107825","6404","376164.114274851","6196","473011.445468352"
"767","Shemula","1","2017-12-19","7686","7576","124124.210526316","7330","216577.735304724","6986.5","442374.28172008","6766","455483.752948581"
"768","Shemula","5","2018-01-01","7611","7514","239762.413793103","7222","340642.697655968","6897","614341.925359406","6663","679097.987489624"
"769","Shemula","19","2018-01-17","7267","6597.5","222799.897459165","6374.5","430119.981752614","5936.5","692542.003780554","5755","683893.594687537"
"770","Shemula","46","2018-02-02","7841","7547","99332.6158499697","7440","188693.748431302","7098","451758.292971211","6918","491386.381582428"
"771","Shemula","55","2018-02-18","8226","7937","51791.2208106473","7772.5","341216.021691309","7472","598741.718095238","7265","607416.451671091"
"772","Shemula","78","2018-03-06","8274","7807.5","106031.124319419","7682","154154.365001803","7397.5","491976.213684592","7197","608659.693171971"
"773","Shemula","83","2018-03-22","8556","8173","67145.5511191773","8036.5","116447.676794086","7802.5","523615.972348361","7551","673060.761762399"
"774","Shemula","103","2018-04-07","8204","7940","67283.0332728373","7812","105957.298809953","7599","422198.472033315","7372","583330.754898339"
"775","Shemula","117","2018-04-23","8001","7639.5","119154.42861464","7449","155076.311341507","7162.5","531014.173268151","6930","679710.387217342"
"776","Shemula","142","2018-05-09","8099","7559","231040.542044767","7273.5","219461.3733141","6979","579768.310874525","6754","707068.465640934"
"777","Shemula","158","2018-05-25","8163","7810","108452.475801573","7563","132435.313451136","7273","448827.029512946","7009","562116.839873574"
"778","Shemula","165","2018-06-10","8045","7563.5","117963.710828796","7353","148159.833754057","7111.5","431312.257135615","6910","549717.53694278"
"779","Shemula","192","2018-06-26","7403","7029.5","178515.803085299","6732.5","179073.463306888","6482.5","351870.299967409","6371","409675.159253026"
"780","Shemula","199","2018-07-12","7585","6990.5","157498.884452511","6604.5","222188.121510999","6293","487617.699036755","6093","582794.484084959"
"781","Shemula","211","2018-07-28","6529","6259.5","119499.781004235","5762.5","323709.451640822","5466","428795.276034764","5398","426032.13508059"
"782","Shemula","231","2018-08-13","7283","6450","288975.402298851","5816","466155.325063109","5385.5","504899.431888466","5295","475051.060394604"
"783","Shemula","254","2018-08-29","6215","5884.5","262463.00907441","5413","392395.182455824","4972.5","553540.170226326","4868","548971.079871658"
"784","Shemula","261","2018-09-14","5991","5915.5","123529.675741077","5686","207182.328507032","5291.5","346510.013387652","5178","375376.324257268"
"785","Shemula","284","2018-09-30","7556","7155.5","201653.255898367","7013","256385.928218536","6766.5","574783.067959442","6571","635317.645317389"
"786","Shemula","300","2018-10-16","7110","6994.5","200907.929824561","6910.5","281635.695690588","6658","588865.380470759","6501","679998.807806329"
"787","Shemula","309","2018-11-01","7549","6998.5","217005.853599516","6943.5","258565.76334295","6672","578519.07599493","6495","663970.076793093"
"788","Shemula","334","2018-11-17","7423","6567","301474.335450696","6334","380763.349927876","5938","599023.307119319","5791","628599.006293955"
"789","Shemula","352","2018-12-03","6755","6621","180474.359346642","6486","295345.569329246","6226","523344.612695999","6012","614252.804403944"
"790","Shemula","6","2018-12-19","6989","7103","262264.485178463","6970.5","245274.060295709","6730","525432.055944233","6606","711541.237400688"
"791","Shemula","13","2019-01-01","7779","7437","102413.384452511","7241.5","261619.685304724","6875.5","660612.839098316","6646","735357.0215796"
"792","Shemula","29","2019-01-17","8084","7592","327183.130066546","7311","416920.858763072","6676","722749.587503169","6516","712737.101236899"
"793","Shemula","37","2019-02-02","7031","6809.5","845575.736539625","6466","979655.916624594","6012","1113797.1417744","5866","1023832.38946583"
"794","Shemula","49","2019-02-18","8315","7940","134236.789171204","7665","404382.207050126","7302.5","609672.138736194","7021","735257.618757354"
"795","Shemula","79","2019-03-06","8400","8130","128598.164549304","7875","204870.945888929","7644","515821.271714648","7420","651261.894099645"
"796","Shemula","84","2019-03-22","8356","7970.5","64532.7891712039","7916","102754.742499098","7749","357798.470903494","7463","479250.696820641"
"797","Shemula","97","2019-04-07","8418","8152","127778.717785844","7931","157113.97971511","7667.5","417435.236621401","7467","549115.95575304"
"798","Shemula","120","2019-04-23","8325","7968","211111.326073805","7737","202316.379156149","7438","433409.408412095","7252","575179.395561393"
"799","Shemula","136","2019-05-09","7943","7560.5","190812.996067756","7185.5","229500.509105662","6844.5","423637.739952924","6671","498187.8751106"
"800","Shemula","154","2019-05-25","7634","6956","176988.42831216","6580","292837.615073927","6122.5","478560.799322832","6017","531457.372478997"
"801","Shemula","168","2019-06-10","7206","6462","300072.60738052","6012","383087.789614136","5595.5","519875.101028427","5452","600991.050333397"
"802","Shemula","177","2019-06-26","6339","6200.5","259708.650937689","5684.5","324427.957068157","5334.5","435773.862190838","5200","520213.495717374"
"803","Shemula","193","2019-07-12","6378","5743.5","312499.823351482","5298.5","389564.317201587","4918","495415.624522904","4776","593982.4421321"
"804","Shemula","209","2019-07-28","5889","5117","241556.366606171","4724","302987.892751533","4378.5","372598.73646931","4331","449707.939477693"
"805","Shemula","234","2019-08-13","6115","5101","419578.561705989","4592","492076.156292824","4126","554502.108640232","4043","563844.41744657"
"806","Shemula","255","2019-08-29","5570","4837","370342.536297641","4364","423532.109772809","3874","489056.89222524","3796","489452.726669038"
"807","Shemula","271","2019-09-14","5686","4795","380317.023593466","4271","437877.293328525","3746","499862.066992577","3698","489424.322293827"
"808","Shemula","287","2019-09-30","5464","4506","387047.833030853","4150.5","384540.096844573","3778.5","458036.525920695","3743","489326.755219878"
"809","Shemula","291","2019-10-16","5773","4998.5","280633.506654567","4495","320880.402812838","4175.5","397024.109433279","4118","478539.362367622"
"810","Shemula","307","2019-11-01","5701","5677.5","258933.055353902","5424.5","220365.820753696","5228.5","224658.462183596","5228","287698.541090861"
"811","Shemula","321","2019-11-17","7179","6471","272320.996067756","6334","412187.543653083","6171","567587.64394713","6107","577834.892286712"
"812","Shemula","349","2019-12-03","7938","7775","56323.6769509982","7664","148790.717688424","7430.5","473817.740912548","7246","578343.726110336"
"813","Shemula","360","2019-12-19","7455","6839","257311.852692075","6671","306554.200937613","6324.5","549902.289205142","6205","636110.885942588"
"814","Shemula","4","2020-01-01","7061","6329","399566.254083485","6130.5","351581.862297151","5741","639152.905174724","5605","700573.677220443"
"815","Shemula","29","2020-01-17","6955","6474.5","352970.191167574","6111","306245.21565092","5728","506076.525732392","5615","604738.640471499"
"816","Shemula","45","2020-02-02","7569","7177.5","235296.936479129","6759.5","249949.72650559","6522","582940.399768242","6257","730460.861765591"
"817","Shemula","57","2020-02-18","7067","7074.5","475237.130369026","6703","383381.121150379","6372.5","682325.047810972","6197","787053.271679939"
"818","Shemula","79","2020-03-05","6973","6429","324930.936781609","5925.5","310319.526144969","5632","466991.936599674","5473","542360.30127521"
"819","Shemula","86","2020-03-21","7212","6334.5","402521.897459165","5742.5","438858.379282366","5346","649090.563693645","5192","712278.738750695"
