"","Diptank","date","approx.date","ras.0","ras.med.1k","ras.var.1k","ras.med.2k","ras.var.2k","ras.med.3k","ras.var.3k","ras.med.4k","ras.var.4k"
"272","Masondo","77","2020-03-05","3491","4685.5","196807.282792208","4649","256774.750839678","4765","414124.353771347","4934.5","480464.547682818"
"273","Masondo","82","2020-03-21","3878","3884.5","158250.872727273","3836","219604.375559785","3965.5","316741.433496492","4056.5","346919.462540856"
"274","Mbangwini","114","2016-04-22","3709","3678.5","124127.825988701","3646.5","137495.598712446","3591.5","340952.131627739","3519","351757.077812644"
"275","Mbangwini","137","2016-05-08","3692","3645","100916.253954802","3615","156574.526246286","3559.5","305462.076208582","3442","291565.285799619"
"276","Mbangwini","153","2016-05-24","3379","3800","137232.929661017","3769.5","135124.330288691","3629","290125.781817853","3482.5","295844.511808999"
"277","Mbangwini","162","2016-06-09","3515","3750","140564.379661017","3703","158733.300245772","3516.5","226215.679869636","3408","233450.914086376"
"278","Mbangwini","185","2016-06-25","3383","3159","127959.620338983","3196.5","137855.547045229","3087","261222.483577766","2987","246544.022396024"
"279","Mbangwini","201","2016-07-11","2802","2887","102531.029378531","2932.5","121768.620006603","2837","218714.367586457","2743.5","217250.962889092"
"280","Mbangwini","217","2016-07-27","2542","3049.5","118195.176271186","3102.5","145349.049191152","2952","218165.503273583","2833.5","215688.244280958"
"281","Mbangwini","226","2016-08-12","3256","3022.5","97861.8336158192","2938.5","126193.49563479","2909","195727.154014123","2835","205043.21710968"
"282","Mbangwini","249","2016-08-28","2685","2616","50130.1966101695","2617","66991.4527896996","2593.5","153996.54041644","2547.5","152976.668013417"
"283","Mbangwini","265","2016-09-13","3050","2750.5","92536.402259887","2710.5","79348.1178423389","2648","142455.197928662","2603","144819.178446842"
"284","Mbangwini","279","2016-09-29","2431","2594","70915.0607344633","2569.5","146724.66160449","2610.5","180737.069433279","2595","180858.605858875"
"285","Mbangwini","290","2016-10-15","2669","2506","53201.5039548023","2456.5","47553.9562928726","2417","118270.598051783","2374","114727.235204902"
"286","Mbangwini","311","2016-10-31","3342","3193.5","174546.061864407","3063.5","116008.210795642","2995","199147.699282998","2908.5","204705.020177357"
"287","Mbangwini","333","2016-11-16","5029","5024.5","66272.4734463277","4902.5","125467.727963024","4799","297649.263099765","4619","362350.294834715"
"288","Mbangwini","348","2016-12-02","3988","3816","41358.7785310734","3747","43785.8931807344","3667","172763.845214557","3597","232267.60950204"
"289","Mbangwini","359","2016-12-18","4111","3912.5","137868.986158192","3803.5","178491.03321595","3769.5","636275.314477639","3736.5","766963.747327928"
"290","Mbangwini","9","2017-01-01","4600","4391","141252.569491525","4312","187423.998110854","4269","310067.8588738","4181.5","337326.239649064"
"291","Mbangwini","20","2017-01-17","5999","5737","211401.535310734","5564","574140.277484318","5487.5","658638.15038566","5358","630785.012845515"
"292","Mbangwini","43","2017-02-02","4620","4792","223301.121751412","4740","161841.597226808","4625.5","328113.102230672","4458.5","386247.896935508"
"293","Mbangwini","59","2017-02-18","5298","5243.5","206591.067514124","5209.5","279163.58989032","5123.5","298211.656002173","5005.5","286687.757408642"
"294","Mbangwini","77","2017-03-06","5390","5413","141029.722881356","5427","248134.913979678","5317","390340.432449756","5177","407512.157559511"
"295","Mbangwini","89","2017-03-22","4225","4334","95401.4192090396","4419.5","152553.669784674","4396","353956.231240268","4349.5","314004.226745522"
"296","Mbangwini","107","2017-04-07","4055","4111.5","135395.254237288","4174.5","129068.021716005","4149.5","281607.689433279","4061","312282.475968989"
"297","Mbangwini","123","2017-04-23","4014","3949.5","101104.642937853","3999","110212.698452001","3951","240184.40973384","3869.5","267259.295842786"
"298","Mbangwini","139","2017-05-09","3620","3807","86415.2980225989","3864.5","96579.9057444701","3825.5","244084.309299294","3772","259306.503085654"
"299","Mbangwini","150","2017-05-25","3975","4035","50597.5059322034","4030.5","74955.6193830014","4012","275443.865236285","3951","343013.319098971"
"300","Mbangwini","162","2017-06-10","3194","3155","60193.7412429379","3192","71478.8078390375","3193.5","292807.312942242","3168","302452.910787957"
"301","Mbangwini","187","2017-06-26","2881","2955","87963.2429378531","3001.5","85784.6542129782","2988.5","287801.36367916","2954","313423.427821633"
"302","Mbangwini","203","2017-07-12","2587","2749.5","52381.2271186441","2770.5","59405.7694875463","2772","242104.426742712","2745","259354.594217129"
"303","Mbangwini","210","2017-07-28","2499","2588","45041.593220339","2639.5","59590.5954477092","2634","225193.716476553","2596.5","251018.025764985"
"304","Mbangwini","235","2017-08-13","2574","2583","55325.9661016949","2597","79071.8187337222","2583.5","227479.224193373","2543","248865.138642813"
"305","Mbangwini","248","2017-08-29","3259","3322","49238.3895480226","3342","73450.7830967316","3325","192743.656911099","3265","216259.090729839"
"306","Mbangwini","263","2017-09-14","2723","2851","75479.9692090396","2711","66005.288965922","2718","99488.3754372624","2687","126515.960637429"
"307","Mbangwini","281","2017-09-30","2868","2977.5","88464.4564971751","2932","92392.608268222","2989","182006.789661416","2947.5","207592.957345837"
"308","Mbangwini","290","2017-10-16","3183","3185","107284.965819209","3185","103949.889604196","3202","219456.442672461","3159.5","263213.962094923"
"309","Mbangwini","313","2017-11-01","3000","2840","103030.42259887","2836.5","95973.5041267745","2862","221600.66394713","2817","277705.900117874"
"310","Mbangwini","324","2017-11-17","3578","3535","106031.472033898","3521","140240.756336892","3531","323360.680774941","3473.5","376090.980673701"
"311","Mbangwini","351","2017-12-03","5155","4738","86719.0268361582","4632.5","88929.7843989582","4569.5","241050.270461706","4486","335899.005851593"
"312","Mbangwini","359","2017-12-19","4450","4396","629817.718644068","4325","586334.188052529","4275.5","737561.648017382","4278","632091.786663193"
"313","Mbangwini","5","2018-01-01","5178","4880","125874.190677966","4766","246279.631928396","4676.5","434024.719149013","4585","430500.22760682"
"314","Mbangwini","19","2018-01-17","3967","3972.5","183226.409887006","4014","171966.262939731","3954","367487.49982256","3840.5","438685.945313833"
"315","Mbangwini","46","2018-02-02","5192","5138","115895.166949153","5070","136733.272367118","5015.5","262015.072261452","4934.5","290108.635362599"
"316","Mbangwini","60","2018-02-18","5098","4806.5","277008.01440678","4748","401257.152195444","4716","506348.6132935","4683.5","501348.133503469"
"317","Mbangwini","78","2018-03-06","5264","5172.5","202203.291242938","5148","204260.569696636","5108.5","324410.556842296","5010.5","325860.708963188"
"318","Mbangwini","87","2018-03-22","5532","5203.5","419828.728531073","5107","632800.697846741","5073","456276.461922868","4989.5","388203.301541917"
"319","Mbangwini","103","2018-04-07","5234","5129.5","138258.699152542","4999","220607.273027402","4952.5","261349.494278472","4892","255955.175917561"
"320","Mbangwini","126","2018-04-23","4585","4512","144228.986158192","4532","145177.323135615","4495","240922.154311063","4391.5","232228.547339533"
"321","Mbangwini","142","2018-05-09","4447","4450","139074.083615819","4462","106383.085433403","4435","201201.268122397","4361","204301.232541364"
"322","Mbangwini","158","2018-05-25","4336","4389.5","73814.5412429378","4418","80711.1772128682","4370","189583.324584465","4291","188987.077557782"
"323","Mbangwini","165","2018-06-10","4220","4222.5","67096.0844632768","4247","77235.2946883827","4213","207386.288310701","4157","194332.678840513"
"324","Mbangwini","192","2018-06-26","4180","4110","70335.7793785311","4214","74686.0764645464","4162","226033.95501358","4067","263744.018218103"
"325","Mbangwini","199","2018-07-12","3569","3888.5","86515.4576271186","4005","72836.2477532005","3966","225778.460561289","3871.5","262763.377090383"
"326","Mbangwini","211","2018-07-28","3030","3297","78756.8166666667","3493.5","101876.971937933","3519","206274.394336411","3448.5","223980.791597736"
"327","Mbangwini","238","2018-08-13","2888","3065.5","42377.7115819209","3174.5","46204.7258171014","3157","150953.293923592","3082","190638.359880351"
"328","Mbangwini","254","2018-08-29","3026","3296","61644.6564971751","3429","66987.3015663402","3393","248541.208039109","3282","309918.295263657"
"329","Mbangwini","261","2018-09-14","3232","3058","55234.7107344633","3105.5","66379.9400792341","3078","194847.741386927","2987","247900.491348335"
"330","Mbangwini","284","2018-09-30","3058","3656","246926.616949153","3704.5","154608.748633579","3673.5","372224.154495745","3545.5","424083.720343245"
"331","Mbangwini","300","2018-10-16","3524","3503","184693.670903955","3502","110057.328582957","3461.5","307355.686492848","3301.5","367160.178271624"
"332","Mbangwini","309","2018-11-01","3646","3802.5","131523.012429379","3800","106226.901214189","3750","263630.467141047","3649.5","316291.369306843"
"333","Mbangwini","329","2018-11-17","4216","4627.5","160858.122881356","4380.5","248110.258042625","4194","508677.218801376","3943","590658.058823128"
"334","Mbangwini","352","2018-12-03","5284","4736","931334.605649718","4820","756198.164502403","4599.5","717613.306623212","4412.5","706814.213516576"
"335","Mbangwini","364","2018-12-19","4471","4178","757771.559322034","3878","400207.014562929","3816","482538.183787796","3733.5","473592.022928504"
"336","Mbangwini","12","2019-01-01","5856","5762","145873.998870057","5671.5","131615.500311801","5572.5","390130.755621945","5393","506635.753426419"
"337","Mbangwini","22","2019-01-17","4505","4362.5","134264.653954802","4412","114003.152855728","4390.5","296239.227246062","4286.5","330433.148934016"
"338","Mbangwini","42","2019-02-02","4698","4688","147626.186158192","4756","157578.164337332","4731","521765.411497375","4588","625459.754177352"
"339","Mbangwini","55","2019-02-18","6427","5949.5","140976.394067797","5914","338771.918289865","5784","351330.406098135","5576","421490.661054766"
"340","Mbangwini","79","2019-03-06","4792","4621","253793.108474576","4623.5","302926.890814717","4559.5","432384.503001992","4534.5","405717.629062721"
"341","Mbangwini","84","2019-03-22","4699","4465.5","191059.897175141","4435","244653.10012472","4362","316518.055958718","4339","275340.153496506"
"342","Mbangwini","97","2019-04-07","5484","5240.5","745914.850564972","5052.5","486510.384285243","4997.5","501958.176921963","4944.5","453970.892263792"
"343","Mbangwini","117","2019-04-23","5726","5623","181117.180508475","5483","193156.779281758","5332","305035.924175267","5169.5","467255.066809192"
"344","Mbangwini","136","2019-05-09","4469","4453.5","149739.575988701","4429","133127.64777521","4388.5","276972.347075865","4355","280441.470092365"
"345","Mbangwini","145","2019-05-25","4342","4280","133708.023728814","4326","108593.186034995","4302","252684.533742531","4249.5","255384.384769247"
"346","Mbangwini","168","2019-06-10","3773","3849","82581.338700565","3919.5","71345.198782143","3889","200263.344385298","3834","222348.144242957"
"347","Mbangwini","177","2019-06-26","3991","3856.5","78857.336440678","3879.5","66209.6386963061","3846","194094.614593518","3772","209800.635218101"
"348","Mbangwini","202","2019-07-12","3390","3702.5","81611.9353107345","3737","69713.4446278566","3703.5","185307.984399783","3630.5","212180.144721961"
"349","Mbangwini","209","2019-07-28","3087","3285.5","70794.7785310734","3367","69851.5717875353","3315.5","212305.593847547","3229.5","242845.585589358"
"350","Mbangwini","234","2019-08-13","3161","3321.5","73978.2305084746","3429","76413.8951065625","3386","356077.069476734","3315.5","401471.792664972"
"351","Mbangwini","255","2019-08-29","2696","2965","64336.5254237288","2974","66350.864311654","2959","260972.487275032","2881.5","290766.575675897"
"352","Mbangwini","271","2019-09-14","2682","2974","71715.5194915254","2932","125837.092696526","2920","321461.807195365","2859","335426.339886177"
"353","Mbangwini","285","2019-09-30","3168","2997","39492.2539548023","2959.5","64375.5214408862","2928","178068.059290241","2861.5","202101.305736905"
"354","Mbangwini","291","2019-10-16","4046","3954.5","92443.6847457627","3789","159643.174791827","3762","371688.670896252","3676.5","394201.160733912"
"355","Mbangwini","307","2019-11-01","5324","4879","168117.769491525","4581.5","190432.742746047","4509","320487.812207134","4389.5","332869.18834096"
"356","Mbangwini","321","2019-11-17","5472","5356","222477.202259887","4988.5","264361.538461538","4902","398328.814151729","4737.5","364485.46155334"
"357","Mbangwini","349","2019-12-03","4848","4584","155105.549152542","4451","363214.230090606","4429.5","512486.877218903","4407.5","466312.706024307"
"358","Mbangwini","360","2019-12-19","4532","4748.5","158315.709322034","4722","147690.963280877","4690","325797.218747058","4586.5","319195.809573493"
"359","Mbangwini","7","2020-01-01","4033","4041","647154.525423729","4103","756323.006932981","4739","956490.431663951","4730.5","847030.50698482"
"360","Mbangwini","29","2020-01-17","4817","4875","128797.192090395","4942","183609.769725982","4933","438112.914434184","4861","472919.86050044"
"361","Mbangwini","45","2020-02-02","5439","5207","223443.859887006","5163.5","156696.388393676","5127","356607.581604201","5054","350900.262021195"
"362","Mbangwini","57","2020-02-18","4382","4185","137935.139830508","4200","183678.82396097","4172","335774.656603295","4137","313623.427562219"
"363","Mbangwini","79","2020-03-05","4832","4674.5","179469.931073446","4673","197457.669362826","4596","473507.134195184","4541","472123.922049685"
"364","Mbangwini","91","2020-03-21","3685","3767.5","126779.383898305","3725","157442.805693115","3699.5","450021.248524353","3693.5","449334.000459662"
"365","Mpala","114","2016-04-22","3085","1937.5","453824.403225806","2094","291551.145757676","2127","495927.082243274","2126","583935.806774143"
"366","Mpala","137","2016-05-08","2036","2096.5","313471.564251719","2138","234927.498275925","2243","394519.688212928","2265","446278.630660004"
"367","Mpala","153","2016-05-24","2689","2450.5","283306.743521946","2506.5","229204.99910128","2540","353070.947980173","2542","367284.713695254"
"368","Mpala","176","2016-06-09","2171","2142.5","316908.437863564","2242.5","243519.311470599","2361","378126.23653509","2400","417540.671526443"
"369","Mpala","185","2016-06-25","1806","1849.5","218226.735325225","1957.5","186709.957246616","2023","309868.016940715","2038","373518.927860809"
"370","Mpala","201","2016-07-11","1811","1642","324258.530936013","1735","201413.96421628","1782","321337.219565515","1816","399532.886033418"
"371","Mpala","217","2016-07-27","1907","1693","225864.654680063","1693","224969.417336121","1741","314101.174421541","1765","417109.605849368"
"372","Mpala","226","2016-08-12","1957","1654.5","309469.421470122","1573.5","266839.341843659","1600","345209.588834135","1615","471843.011499763"
"373","Mpala","249","2016-08-28","1572","1485","275958.561872025","1479","272206.504603646","1487","324188.040079076","1499","350365.458376105"
"374","Mpala","265","2016-09-13","1533","1504","301296.997620307","1504","331415.216242984","1463","358935.72412176","1495","348381.841956271"
"375","Mpala","279","2016-09-29","1387","1352.5","330313.219460603","1387","364412.867924874","1420","350691.576994394","1441","311457.96715581"
"376","Mpala","290","2016-10-15","1453","1403","205791.650978318","1444","309692.523770221","1426","291248.729237163","1458","273390.968763425"
"377","Mpala","311","2016-10-31","2262","2212.5","242020.016129032","2464.5","362364.462785664","2571","382405.293865124","2645","467644.263072331"
"378","Mpala","334","2016-11-16","2875","3062","383001.677683765","3423","445941.678093247","3659","412363.87134292","3775","447754.521068578"
"379","Mpala","343","2016-12-02","3373","2700.5","500870.121628768","2793","555146.539323576","2900","501553.819020065","2948","447120.796886517"
"380","Mpala","2","2016-12-18","3720","2622","918178.294024326","3020","885614.657074209","3086","736082.666228959","3105","685355.570219549"
"381","Mpala","2","2017-01-01","3720","2928","743955.948175568","3102","797741.980943472","3222","650520.297551966","3314","583657.553901463"
"382","Mpala","20","2017-01-17","3963","4153.5","990458.425171867","4077","1025628.83459888","4232","970575.054429622","4301","911595.579580347"
"383","Mpala","43","2017-02-02","2647","2459.5","675404.350343733","2533","715164.044165658","2614","763172.568264298","2663","780594.472512266"
"384","Mpala","50","2017-02-18","3466","3143.5","531734.968006346","3318","848781.348666593","3530","1019302.96559909","3653","1036839.71458159"
"385","Mpala","66","2017-03-06","3237","3014","649746.290851401","2957","996965.297329518","3045","1163134.3868659","3148","1234588.65207226"
